station_id,rainfall_mm,lat,long,country,county,country_avg,county_avg,country_code
3604,0.0,53.223303,-1.115505,England,Nottinghamshire,0.07,0,1
E3474,0.0,51.322006,1.228535,England,Kent,0.07,0.01,1
E46361,0.0,52.939919,-0.043906,England,Lincolnshire,0.07,0,1
E22335,0.0,51.946435,-0.544307,England,Central Bedfordshire,0.07,0,1
E3220,0.0,51.350566,0.74362,England,Kent,0.07,0.01,1
46107,0.0,50.58221,-3.897607,England,Devon,0.07,0.14,1
E24854,0.0,51.623807,0.826545,England,Essex,0.07,0,1
E24499,,52.702495,0.692966,England,Norfolk,0.07,0,1
45204,0.0,50.816541,-3.085152,England,Devon,0.07,0.14,1
237740TP,0.0,51.600133,0.258985,England,Essex,0.07,0,1
43533,0.0,53.999217,-0.43093,England,East Riding of Yorkshire,0.07,0,1
E5720,,53.306737,-0.547985,England,Lincolnshire,0.07,0,1
48102,0.0,50.223298,-5.305022,England,Cornwall,0.07,0.08,1
613905,0.0,55.089491,-2.693238,England,Cumberland,0.07,0.07,1
54604,0.0,54.32908,-1.456389,England,North Yorkshire,0.07,0.06,1
53113,0.0,51.290973,-1.963375,England,Wiltshire,0.07,0.04,1
279941TP,0.0,51.396984,-0.540252,England,Surrey,0.07,0,1
E26212,0.0,51.93437,-0.252319,England,Hertfordshire,0.07,0,1
3347,0.0,52.905076,-2.37685,England,Staffordshire,0.07,0.14,1
50109,0.0,50.985116,-3.661811,England,Devon,0.07,0.14,1
000180TP,0.0,51.618838,0.173236,England,London Borough of Havering,0.07,0,1
569323,0.0,53.678587,-2.942358,England,Lancashire,0.07,0.08,1
28,0.0,53.500289,-1.673575,England,Barnsley,0.07,0,1
1086,0.0,52.174506,-1.736002,England,Warwickshire,0.07,0.13,1
E7260,0.0,50.8635,0.56711,England,East Sussex,0.07,0,1
582970,0.0,54.122231,-2.572947,England,Lancashire,0.07,0.08,1
48103,0.0,50.1602,-5.114418,England,Cornwall,0.07,0.08,1
49147,0.0,50.391624,-5.071876,England,Cornwall,0.07,0.08,1
46167,0.0,50.592206,-3.717163,England,Devon,0.07,0.14,1
E7190,,50.811276,0.219288,England,East Sussex,0.07,0,1
E7190,,50.811276,0.219288,England,East Sussex,0.07,0,1
588886,0.0,54.136092,-3.238939,England,Westmorland and Furness,0.07,0.16,1
45184,0.0,50.728619,-3.475599,England,Devon,0.07,0.14,1
45108_,0.0,50.884946,-3.487642,England,Devon,0.07,0.14,1
E1711,,51.142735,0.09504,England,Kent,0.07,0.01,1
558844,0.0,53.49079,-1.883147,England,Derbyshire,0.07,0.07,1
45185,0.0,51.046267,-3.459994,England,Somerset,0.07,0.05,1
E2400,,51.096946,0.544313,England,Kent,0.07,0.01,1
E2400,0.0,51.096946,0.544313,England,Kent,0.07,0.01,1
2705SO,0.0,50.759531,-0.787028,England,West Sussex,0.07,0.04,1
035024NE,0.0,54.505434,-0.84558,England,Redcar and Cleveland,0.07,0,1
588006,,54.378286,-3.103039,England,Westmorland and Furness,0.07,0.16,1
588006,0.0,54.378286,-3.103039,England,Westmorland and Furness,0.07,0.16,1
270397,0.0,51.44172,-0.937391,England,England,0.07,0,1
604742,0.0,54.670137,-2.788412,England,Westmorland and Furness,0.07,0.16,1
46168,0.0,50.680022,-3.738768,England,Devon,0.07,0.14,1
577794,0.0,53.986056,-2.662577,England,Lancashire,0.07,0.08,1
4527,,52.762972,-1.234524,England,Leicestershire,0.07,0,1
3642,0.0,52.762972,-1.234524,England,Leicestershire,0.07,0,1
305111,,51.098221,1.155768,England,Kent,0.07,0.01,1
305111,0.4,51.098221,1.155768,England,Kent,0.07,0.01,1
562992_,0.0,53.535499,-2.263235,England,Bury,0.07,0,1
510001,0.0,51.838464,0.162023,England,Essex,0.07,0,1
46169,0.0,50.516559,-3.841369,England,Devon,0.07,0.14,1
45186,0.0,50.67998,-3.408962,England,Devon,0.07,0.14,1
1409Lucas,0.0,52.59735,-3.029712,England,Shropshire,0.07,0.16,1
301666,,51.131926,0.967934,England,Kent,0.07,0.01,1
E5650,0.0,51.131926,0.967934,England,Kent,0.07,0.01,1
1112,0.0,51.684691,-2.162673,England,Gloucestershire,0.07,0.1,1
E2561,0.0,52.310724,-0.888839,England,West Northamptonshire,0.07,0.02,1
E21326,0.0,52.428551,-0.353448,England,Cambridgeshire,0.07,0,1
E22268,0.0,52.041145,0.142627,England,Essex,0.07,0,1
7015,0.0,52.221039,-2.984386,England,Herefordshire,0.07,0.07,1
1607,,52.023817,-2.913007,England,Herefordshire,0.07,0.07,1
1606,,51.952233,-2.735485,England,Herefordshire,0.07,0.07,1
1606,0.6,51.952233,-2.735485,England,Herefordshire,0.07,0.07,1
47176,,50.584943,-4.054524,England,Devon,0.07,0.14,1
1338,,52.612229,-3.417017,England,Powys,0.07,0.29,1
1750,,52.507038,-3.170517,England,Powys,0.07,0.29,1
1810,,52.320194,-3.058476,England,Powys,0.07,0.29,1
1408,,52.380137,-3.500663,England,Powys,0.07,0.29,1
1023SE,0.0,51.294661,1.108973,England,Kent,0.07,0.01,1
593362,0.0,54.614148,-3.157414,England,Cumberland,0.07,0.07,1
0744SE,0.0,51.266892,0.857627,England,Kent,0.07,0.01,1
0925SE,0.0,51.207877,1.383789,England,Kent,0.07,0.01,1
0924SE,0.0,51.251014,1.322456,England,Kent,0.07,0.01,1
563170,0.0,53.53478,-2.162144,England,Oldham,0.07,0.07,1
1822SO,0.0,50.811276,0.219288,England,East Sussex,0.07,0,1
Coldw1,,53.823309,-2.154144,England,Lancashire,0.07,0.08,1
Mitch1,,53.742978,-2.323663,England,Lancashire,0.07,0.08,1
Edgeh1,,53.560463,-2.873303,England,Lancashire,0.07,0.08,1
582191,0.0,54.144383,-2.433946,England,North Yorkshire,0.07,0.06,1
579623,0.0,54.01325,-2.77441,England,Lancashire,0.07,0.08,1
EdgeH1,0.0,53.560463,-2.873303,England,Lancashire,0.07,0.08,1
45268,0.0,50.701123,-3.117886,England,Devon,0.07,0.14,1
Dubbs1,,54.406987,-2.892739,England,Westmorland and Furness,0.07,0.16,1
585122_,,54.406987,-2.892739,England,Westmorland and Furness,0.07,0.16,1
19271,0.0,55.033344,-1.614307,England,Newcastle upon Tyne,0.07,0,1
E42297,0.0,52.061887,0.546282,England,Essex,0.07,0,1
1930,0.0,52.080849,-2.563945,England,Herefordshire,0.07,0.07,1
2102SO,,51.105481,0.116212,England,East Sussex,0.07,0,1
294323,0.0,51.206865,0.129446,England,Kent,0.07,0.01,1
380002TP,0.0,51.571638,-0.289354,England,London Borough of Brent,0.07,0,1
551440,0.0,53.276556,-2.854006,England,Cheshire West and Chester,0.07,0.1,1
564154,0.0,53.497891,-2.499671,England,Wigan,0.07,0.13,1
463589,0.0,51.758734,-2.612081,England,Gloucestershire,0.07,0.1,1
E25173,0.0,52.703292,0.697456,England,Norfolk,0.07,0,1
E48676,0.0,52.307124,1.153055,England,Suffolk,0.07,0,1
585122,0.0,54.406987,-2.892739,England,Westmorland and Furness,0.07,0.16,1
0323SO,,51.246536,0.022379,England,Surrey,0.07,0,1
340767,0.0,50.968137,-1.918056,England,Hampshire,0.07,0.07,1
604142,0.0,54.889007,-2.708497,England,Cumberland,0.07,0.07,1
E82080,0.0,50.391314,-3.739437,England,Devon,0.07,0.14,1
605543,,54.713365,-3.01743,England,Cumberland,0.07,0.07,1
605543,0.0,54.713365,-3.01743,England,Cumberland,0.07,0.07,1
E82120,0.0,51.116609,-3.940857,England,Devon,0.07,0.14,1
575092______________________________________,,53.742978,-2.323663,England,Lancashire,0.07,0.08,1
574786______________________________________,,53.823309,-2.154144,England,Lancashire,0.07,0.08,1
15313,0.0,55.010561,-2.08518,England,Northumberland,0.07,0,1
NelsonGC,0.0,53.820527,-2.210336,England,Lancashire,0.07,0.08,1
575092,0.0,53.742978,-2.323663,England,Lancashire,0.07,0.08,1
E82920,0.0,50.598409,-3.460219,England,Devon,0.07,0.14,1
E82960,0.0,50.475407,-3.581856,England,Torbay,0.07,0.45,1
1775,0.0,52.27751,-1.599081,England,Warwickshire,0.07,0.13,1
E84540,0.0,51.134635,-4.240361,England,Devon,0.07,0.14,1
E84360,0.0,50.799653,-3.737529,England,Devon,0.07,0.14,1
E82040,0.0,50.686641,-3.300157,England,Devon,0.07,0.14,1
E84500,0.0,51.195117,-3.978505,England,Devon,0.07,0.14,1
62916,,53.911915,-1.662765,England,North Yorkshire,0.07,0.06,1
574786,0.0,53.823309,-2.154144,England,Lancashire,0.07,0.08,1
1772,0.0,51.793782,-2.615455,England,Gloucestershire,0.07,0.1,1
3339,0.0,52.55502,-1.878268,England,Birmingham,0.07,0.05,1
592850,0.0,54.548496,-3.06434,England,Cumberland,0.07,0.07,1
75497,0.0,53.815189,-1.823015,England,Bradford,0.07,0.1,1
585160,0.0,54.43892,-2.825593,England,Westmorland and Furness,0.07,0.16,1
14880,0.0,50.671665,-1.399223,England,Isle of Wight,0.07,0.01,1
540001RG,0.0,51.527809,0.085279,England,Greater London,0.07,0,1
Egerton1,0.0,53.636515,-2.448375,England,Blackburn with Darwen,0.07,0.2,1
605324,0.0,54.583702,-3.237013,England,Cumberland,0.07,0.07,1
E60880,0.0,51.164146,-1.894828,England,Wiltshire,0.07,0.04,1
E85220,0.0,51.037989,-3.736447,England,Devon,0.07,0.14,1
E82840,0.0,50.626112,-3.907858,England,Devon,0.07,0.14,1
NE063,,53.59597,-1.066946,England,Doncaster,0.07,0,1
Greens1,0.0,54.548278,-2.983943,England,Westmorland and Furness,0.07,0.16,1
E82880,0.0,51.199461,-3.702435,England,Somerset,0.07,0.05,1
3340,,52.446032,-1.746153,England,Metropolitan Borough of Solihull,0.07,0,1
3340,0.0,52.446032,-1.746153,England,Metropolitan Borough of Solihull,0.07,0,1
266474TP_TEMPNo,0.0,51.427328,-1.724504,England,Wiltshire,0.07,0.04,1
290320,0.0,51.292886,0.195101,England,Kent,0.07,0.01,1
603315,0.0,55.026371,-2.560748,England,Cumberland,0.07,0.07,1
598145,0.0,54.504409,-2.241634,England,Westmorland and Furness,0.07,0.16,1
569723,0.0,53.604601,-2.556847,England,Lancashire,0.07,0.08,1
1403SE,,51.130603,1.318089,England,Kent,0.07,0.01,1
1403SE,0.0,51.130603,1.318089,England,Kent,0.07,0.01,1
574656,,53.833251,-2.102519,England,Lancashire,0.07,0.08,1
574656,0.0,53.833251,-2.102519,England,Lancashire,0.07,0.08,1
E71440,0.0,51.277138,-1.712499,England,Wiltshire,0.07,0.04,1
15018,0.0,55.85329633,-2.387448356,Scotland,Scottish Borders,0.08,0,2
234150,0.0,57.48021805,-3.205975095,Scotland,Moray,0.08,0,2
115301,0.0,57.26272622,-5.005979754,Scotland,Highland,0.08,0.08,2
234170,0.0,57.24230294,-2.717123004,Scotland,Aberdeenshire,0.08,0.02,2
234151,0.0,58.34717676,-4.644621014,Scotland,Highland,0.08,0.08,2
115304,0.0,57.28490502,-6.187008123,Scotland,Highland,0.08,0.08,2
115500,0.0,55.66964373,-4.413260863,Scotland,East Ayrshire,0.08,0.11,2
115501,0.0,55.35009103,-5.717857841,Scotland,Argyll and Bute,0.08,0.15,2
15198,0.0,56.06640057,-3.371633207,Scotland,Fife,0.08,0,2
115506,0.0,55.66308049,-4.757486092,Scotland,North Ayrshire,0.08,0,2
491811,0.0,57.22063972,-3.651932222,Scotland,Highland,0.08,0.08,2
15163,0.0,56.11221933,-4.342412217,Scotland,Stirling,0.08,0,2
14964,0.0,56.31678388,-4.112254665,Scotland,Perth and Kinross,0.08,0,2
14952,0.0,56.47302976,-3.904678161,Scotland,Perth and Kinross,0.08,0,2
234161,0.0,57.50564634,-2.782377895,Scotland,Aberdeenshire,0.08,0.02,2
322556,0.0,55.66347112,-4.051617294,Scotland,South Lanarkshire,0.08,0,2
15132,0.0,55.84727645,-2.114611023,Scotland,Scottish Borders,0.08,0,2
518147,0.0,57.86243941,-5.318746664,Scotland,Highland,0.08,0.08,2
15103,0.0,55.7838821,-3.394584951,Scotland,Scottish Borders,0.08,0,2
501947,0.0,56.22101614,-3.042679056,Scotland,Fife,0.08,0,2
517412,0.0,56.06523441,-4.333343318,Scotland,Stirling,0.08,0,2
490985,0.0,55.73428872,-4.5878755,Scotland,North Ayrshire,0.08,0,2
115202,0.0,57.25007263,-2.0473803,Scotland,Aberdeenshire,0.08,0.02,2
374852,0.0,56.48264025,-2.905576117,Scotland,Dundee City,0.08,0,2
14897,0.0,56.09528478,-3.911816854,Scotland,Stirling,0.08,0,2
327235,0.0,55.98678855,-4.056528766,Scotland,North Lanarkshire,0.08,0,2
368536,0.0,55.65035093,-3.543765278,Scotland,South Lanarkshire,0.08,0,2
320371,0.0,58.16554218,-6.740713858,Scotland,Western Isles,0.08,0,2
115516,0.0,55.52935031,-4.326283061,Scotland,East Ayrshire,0.08,0.11,2
115203,0.0,57.61017023,-3.222796593,Scotland,Moray,0.08,0,2
533744,0.0,55.59164323,-2.798878774,Scotland,Scottish Borders,0.08,0,2
115518,0.0,55.20254702,-3.320073284,Scotland,Dumfries and Galloway,0.08,0.3,2
101227,0.0,55.44068058,-4.49863386,Scotland,South Ayrshire,0.08,0.88,2
15161,0.0,56.28192154,-3.904225732,Scotland,Perth and Kinross,0.08,0,2
115315,0.0,56.98511362,-4.738585589,Scotland,Highland,0.08,0.08,2
133144,0.0,55.26142915,-2.824951121,Scotland,Scottish Borders,0.08,0,2
115521,0.0,55.03779638,-4.566314357,Scotland,Dumfries and Galloway,0.08,0.3,2
335609,0.0,56.02806207,-3.978158502,Scotland,Falkirk,0.08,0,2
14987,0.0,55.4061286,-3.211513384,Scotland,Scottish Borders,0.08,0,2
115523,0.0,55.66513433,-3.895712474,Scotland,South Lanarkshire,0.08,0,2
335612,0.0,55.86190844,-3.206554074,Scotland,Midlothian,0.08,0,2
234176,0.0,57.34816,-3.034565786,Scotland,Moray,0.08,0,2
523676,0.0,57.127702,-3.662955858,Scotland,Highland,0.08,0.08,2
115526,0.0,55.88933558,-3.904553259,Scotland,North Lanarkshire,0.08,0,2
338380,0.0,56.3008799,-2.650067453,Scotland,Fife,0.08,0,2
490984,0.0,55.75032761,-4.74461262,Scotland,North Ayrshire,0.08,0,2
306455,0.0,55.07786221,-2.942088127,Scotland,Dumfries and Galloway,0.08,0.3,2
576753,0.0,55.22666817,-3.816934219,Scotland,Dumfries and Galloway,0.08,0.3,2
577951,0.0,56.57464969,-2.741331877,Scotland,Angus,0.08,0,2
116042,0.0,54.90675279,-4.944931414,Scotland,Dumfries and Galloway,0.08,0.3,2
234183,0.0,56.94084906,-2.619402267,Scotland,Aberdeenshire,0.08,0.02,2
335574,0.0,56.97482596,-2.266470239,Scotland,Aberdeenshire,0.08,0.02,2
115534,0.0,56.30375755,-5.601429727,Scotland,Argyll and Bute,0.08,0.15,2
499810,0.0,56.94774412,-2.388756894,Scotland,Aberdeenshire,0.08,0.02,2
115318,0.0,57.23285188,-4.139289943,Scotland,Highland,0.08,0.08,2
115319,0.0,57.0643694,-5.134923813,Scotland,Highland,0.08,0.08,2
14921,0.0,56.61000991,-2.637841019,Scotland,Angus,0.08,0,2
552791,0.0,56.20150723,-4.60131038,Scotland,Stirling,0.08,0,2
525510,0.0,55.91019401,-3.21598827,Scotland,Scotland,0.08,0,2
115322,0.0,57.33501743,-4.699729622,Scotland,Highland,0.08,0.08,2
336434,0.0,55.05876816,-3.945715778,Scotland,Dumfries and Galloway,0.08,0.3,2
115541,0.0,55.196659,-3.981943267,Scotland,Dumfries and Galloway,0.08,0.3,2
513003,0.0,54.86294592,-5.075279664,Scotland,Dumfries and Galloway,0.08,0.3,2
234190,0.0,58.20454028,-6.424227928,Scotland,Western Isles,0.08,0,2
15224,0.0,55.84509063,-2.988655721,Scotland,Midlothian,0.08,0,2
234192,0.0,57.68712295,-2.83323079,Scotland,Moray,0.08,0,2
498341,0.0,57.47676464,-4.09126842,Scotland,Highland,0.08,0.08,2
115544,0.0,55.35068095,-4.791520726,Scotland,South Ayrshire,0.08,0.88,2
115546,0.0,54.92152642,-3.821987578,Scotland,Dumfries and Galloway,0.08,0.3,2
538510,0.0,55.44485443,-4.151929697,Scotland,East Ayrshire,0.08,0.11,2
327232,0.0,55.83262494,-4.122714806,Scotland,Glasgow City,0.08,0,2
205724,0.0,57.66404417,-3.071018416,Scotland,Moray,0.08,0,2
327234,0.0,55.8374507,-4.216965486,Scotland,South Lanarkshire,0.08,0,2
14960,0.0,56.79925858,-4.053453634,Scotland,Perth and Kinross,0.08,0,2
302120,0.0,56.94069555,-4.238639574,Scotland,Highland,0.08,0.08,2
341338,0.0,56.19223931,-4.077181451,Scotland,Stirling,0.08,0,2
234198,0.0,57.39970792,-3.357845061,Scotland,Moray,0.08,0,2
454765,0.0,57.02065155,-3.58738853,Scotland,Aberdeenshire,0.08,0.02,2
335582,0.0,57.18037959,-2.983867766,Scotland,Aberdeenshire,0.08,0.02,2
115329,0.2,57.59992025,-4.446997097,Scotland,Highland,0.08,0.08,2
133077,0.0,55.58274848,-5.496523588,Scotland,Argyll and Bute,0.08,0.15,2
115217,0.0,57.61125291,-3.115476523,Scotland,Moray,0.08,0,2
234202,0.0,57.59587318,-5.005770119,Scotland,Highland,0.08,0.08,2
464646,0.0,56.18484641,-3.532323684,Scotland,Perth and Kinross,0.08,0,2
115557,0.0,55.24992466,-4.32205779,Scotland,Dumfries and Galloway,0.08,0.3,2
377134,0.0,57.48325079,-4.006176025,Scotland,Highland,0.08,0.08,2
15216,0.0,56.00371307,-2.52752897,Scotland,East Lothian,0.08,0,2
530175,0.0,57.19161541,-4.767634199,Scotland,Highland,0.08,0.08,2
115559,0.0,55.70737993,-4.528674906,Scotland,East Ayrshire,0.08,0.11,2
509196,0.0,56.94652496,-2.21202446,Scotland,Aberdeenshire,0.08,0.02,2
15180,0.0,55.97221885,-3.954505606,Scotland,North Lanarkshire,0.08,0,2
365257,0.0,56.45050242,-5.439870612,Scotland,Argyll and Bute,0.08,0.15,2
234207,0.0,59.10852817,-3.232172832,Scotland,Orkney Islands,0.08,0,2
568155,0.0,56.07055238,-4.07597911,Scotland,Stirlingshire,0.08,0,2
115560,0.0,55.75477386,-4.171759227,Scotland,South Lanarkshire,0.08,0,2
15201,0.0,55.96662337,-3.212310737,Scotland,Scotland,0.08,0,2
492363,0.0,57.94421601,-4.764511928,Scotland,Highland,0.08,0.08,2
115562,0.0,55.34583036,-3.899113859,Scotland,Dumfries and Galloway,0.08,0.3,2
15100,0.0,55.31151326,-3.206798775,Scotland,Dumfries and Galloway,0.08,0.3,2
115221,0.0,57.36510966,-2.112363417,Scotland,Aberdeenshire,0.08,0.02,2
115563,0.0,55.85650223,-5.145834193,Scotland,Argyll and Bute,0.08,0.15,2
15151,0.0,56.1816502,-3.222449068,Scotland,Fife,0.08,0,2
115339,0.0,57.33128618,-4.221750189,Scotland,Highland,0.08,0.08,2
336372,0.0,57.50635026,-1.843281987,Scotland,Aberdeenshire,0.08,0.02,2
115340,0.0,58.41100711,-3.873563607,Scotland,Highland,0.08,0.08,2
14948,0.0,56.76674681,-3.332205729,Scotland,Angus,0.08,0,2
115565,0.0,55.1650788,-3.412506453,Scotland,Dumfries and Galloway,0.08,0.3,2
552790,0.0,56.22694162,-4.56047225,Scotland,Stirling,0.08,0,2
115223,0.0,57.09199509,-3.165582141,Scotland,Aberdeenshire,0.08,0.02,2
14892,0.0,56.13266077,-4.070571402,Scotland,Stirling,0.08,0,2
301168,0.0,55.36599829,-3.616030256,Scotland,South Lanarkshire,0.08,0,2
464495,0.0,57.17006125,-4.442843871,Scotland,Highland,0.08,0.08,2
115568,0.0,55.25076797,-3.730683565,Scotland,Dumfries and Galloway,0.08,0.3,2
14916,0.0,56.77535832,-3.027929218,Scotland,Angus,0.08,0,2
474984,0.0,55.89043578,-2.768969478,Scotland,East Lothian,0.08,0,2
15114,0.0,55.80025456,-2.883463821,Scotland,Scottish Borders,0.08,0,2
15204,0.1,55.7784118,-3.117398754,Scotland,Midlothian,0.08,0,2
335745,0.0,56.35457736,-4.269993694,Scotland,Stirling,0.08,0,2
115343,0.0,56.79923208,-5.067543348,Scotland,Highland,0.08,0.08,2
133088,0.0,56.42522107,-5.000795867,Scotland,Argyll and Bute,0.08,0.15,2
368490,0.0,55.48202196,-3.477754728,Scotland,Scottish Borders,0.08,0,2
327238,0.0,55.89359141,-4.013210328,Scotland,North Lanarkshire,0.08,0,2
115225,0.0,57.16421784,-3.677609728,Scotland,Highland,0.08,0.08,2
367371,0.0,56.95161175,-3.141253355,Scotland,Aberdeenshire,0.08,0.02,2
464636,0.0,56.20739317,-3.642080305,Scotland,Perth and Kinross,0.08,0,2
15196,0.0,55.92834002,-3.342742573,Scotland,Scotland,0.08,0,2
14984,0.0,55.51137227,-3.096406906,Scotland,Scottish Borders,0.08,0,2
15226,0.0,55.96050923,-2.75022457,Scotland,East Lothian,0.08,0,2
234231,0.0,58.5154974,-3.493004244,Scotland,Highland,0.08,0.08,2
335614,0.0,55.91651494,-3.086776845,Scotland,Midlothian,0.08,0,2
15200,0.0,55.83652095,-3.435270947,Scotland,West Lothian,0.08,0,2
335640,0.0,56.52513594,-2.648539891,Scotland,Angus,0.08,0,2
115227,0.0,57.42757524,-1.909678484,Scotland,Aberdeenshire,0.08,0.02,2
